time,ǰ40,ǰ39,ǰ38,ǰ37,ǰ36,ǰ35,ǰ34,ǰ33,ǰ32,ǰ31,ǰ30,ǰ29,ǰ28,ǰ27,ǰ26,ǰ25,ǰ24,ǰ23,ǰ22,ǰ21,ǰ20,ǰ19,ǰ18,ǰ17,ǰ16,ǰ15,ǰ14,ǰ13,ǰ12,ǰ11,ǰ10,ǰ9,ǰ8,ǰ7,ǰ6,ǰ5,ǰ4,ǰ3,ǰ2,ǰ1,��ǰ
2021-06-18T08:11:00.000Z,37718.0009104317394889,37699.8101818250661460,37687.5485700229628808,37723.7607926703338038,37724.8155384264128958,37758.5109579238161938,37749.7811753342194163,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409
2021-06-18T08:12:00.000Z,37699.8101818250661460,37687.5485700229628808,37723.7607926703338038,37724.8155384264128958,37758.5109579238161938,37749.7811753342194163,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510
2021-06-18T08:13:00.000Z,37687.5485700229628808,37723.7607926703338038,37724.8155384264128958,37758.5109579238161938,37749.7811753342194163,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980
2021-06-18T08:14:00.000Z,37723.7607926703338038,37724.8155384264128958,37758.5109579238161938,37749.7811753342194163,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687
2021-06-18T08:15:00.000Z,37724.8155384264128958,37758.5109579238161938,37749.7811753342194163,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847
2021-06-18T08:16:00.000Z,37758.5109579238161938,37749.7811753342194163,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523
2021-06-18T08:17:00.000Z,37749.7811753342194163,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491
2021-06-18T08:18:00.000Z,37761.6729875068750203,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694
2021-06-18T08:19:00.000Z,37757.5197570406151285,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434
2021-06-18T08:20:00.000Z,37755.2644017024921539,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545
2021-06-18T08:21:00.000Z,37759.8586530999738915,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936
2021-06-18T08:22:00.000Z,37770.5583507532511919,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541
2021-06-18T08:23:00.000Z,37780.6797307763783002,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493
2021-06-18T08:24:00.000Z,37788.8715848914394368,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189
2021-06-18T08:25:00.000Z,37765.7669336837689230,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080
2021-06-18T08:26:00.000Z,37778.9741144487674656,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294
2021-06-18T08:27:00.000Z,37755.2804240770169555,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401
2021-06-18T08:28:00.000Z,37745.5773634249329396,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057
2021-06-18T08:29:00.000Z,37750.0910391925538774,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271
2021-06-18T08:30:00.000Z,37740.8410669474321899,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179
2021-06-18T08:31:00.000Z,37742.5262557880559767,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480
2021-06-18T08:32:00.000Z,37730.9097991856025733,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987
2021-06-18T08:33:00.000Z,37742.1055469441984286,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775
2021-06-18T08:34:00.000Z,37725.6765830662270526,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691
2021-06-18T08:35:00.000Z,37754.9269072276794429,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485
2021-06-18T08:36:00.000Z,37732.7486171976468230,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485,37901.4043079592939944
2021-06-18T08:37:00.000Z,37732.3579189491530817,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485,37901.4043079592939944,37908.4868969518553119
2021-06-18T08:38:00.000Z,37741.6021628565290449,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485,37901.4043079592939944,37908.4868969518553119,37893.6989800071345726
2021-06-18T08:39:00.000Z,37732.8531457862303807,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485,37901.4043079592939944,37908.4868969518553119,37893.6989800071345726,37912.3621089202043396
2021-06-18T08:40:00.000Z,37711.4134682460983704,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485,37901.4043079592939944,37908.4868969518553119,37893.6989800071345726,37912.3621089202043396,37925.4784166487542821
2021-06-18T08:41:00.000Z,37727.9698389694123295,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485,37901.4043079592939944,37908.4868969518553119,37893.6989800071345726,37912.3621089202043396,37925.4784166487542821,37919.2293267550458339
2021-06-18T08:42:00.000Z,37716.1720315551398115,37728.4677763406212893,37678.2535879024830379,37654.0396266588199263,37679.8856393984250244,37706.5944967929105030,37778.1458169078939466,37782.2752460534249023,37794.8667037977704465,37830.3923273140946409,37842.3245245944908510,37842.6066028672319980,37848.4891743317995687,37836.9345508047925847,37854.6303321793952523,37872.9992564410869491,37876.4201666763633694,37855.9239561574546434,37844.4468122339466545,37846.5448999885598936,37851.9417087903111541,37872.9044384196026493,37858.1815888296362189,37882.8687117476683080,37907.3405848922274294,37908.0342473640153401,37888.3954429354618057,37906.4258644625181271,37900.2929373284880179,37907.2959148500162480,37915.1550052204071987,37905.5764989565737775,37913.4528953468905691,37890.0468332563098485,37901.4043079592939944,37908.4868969518553119,37893.6989800071345726,37912.3621089202043396,37925.4784166487542821,37919.2293267550458339,37940.7419294058102394
